booking_id,itinerary_id,passenger_id,booking_ts,booking_channel,fare_class,payment_method,is_refundable,total_legs
BKG-009169,ITI-009169,P01271,2025-03-04 12:11:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-009170,ITI-009170,P00466,2025-07-06 11:37:00,Mobile App,Regular,Card,True,2
BKG-009171,ITI-009171,P03570,2025-07-11 10:33:00,Mobile App,Regular,Card,True,2
BKG-009172,ITI-009172,P03550,2025-01-28 12:37:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009173,ITI-009173,P03560,2025-10-07 19:03:00,Mobile App,Regular,Cash,True,1
BKG-009174,ITI-009174,P02030,2025-05-16 07:43:00,Mobile App,Flexi,Cash,True,2
BKG-009175,ITI-009175,P03263,2025-09-01 18:56:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009176,ITI-009176,P03296,2025-06-18 17:57:00,Website,Regular,Bank Transfer,True,2
BKG-009177,ITI-009177,P02945,2025-02-10 15:57:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009178,ITI-009178,P03260,2025-01-09 08:27:00,Mobile App,Promo,Bank Transfer,False,2
BKG-009179,ITI-009179,P01127,2025-07-28 21:51:00,Mobile App,Regular,E-Wallet,True,2
BKG-009180,ITI-009180,P02687,2025-03-27 14:41:00,Mobile App,Regular,Card,True,1
BKG-009181,ITI-009181,P00266,2025-11-28 12:01:00,Website,Regular,Card,True,2
BKG-009182,ITI-009182,P03156,2025-01-31 07:08:00,Mobile App,Regular,Card,True,3
BKG-009183,ITI-009183,P03132,2025-09-20 21:54:00,Mobile App,Regular,Card,True,1
BKG-009184,ITI-009184,P03172,2025-08-18 11:49:00,Mobile App,Regular,Card,True,1
BKG-009185,ITI-009185,P02868,2025-05-14 19:42:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009186,ITI-009186,P02383,2025-09-12 17:47:00,Mobile App,Regular,E-Wallet,True,2
BKG-009187,ITI-009187,P02476,2025-05-17 21:18:00,Agent,Regular,Cash,True,2
BKG-009188,ITI-009188,P00930,2025-06-12 18:29:00,Mobile App,Regular,E-Wallet,True,1
BKG-009189,ITI-009189,P03445,2025-02-03 11:38:00,Mobile App,Flexi,E-Wallet,True,3
BKG-009190,ITI-009190,P01633,2025-12-01 10:52:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009191,ITI-009191,P02866,2025-05-16 13:25:00,Mobile App,Regular,Cash,True,3
BKG-009192,ITI-009192,P02038,2025-07-08 12:43:00,Mobile App,Regular,Card,True,1
BKG-009193,ITI-009193,P02545,2025-03-30 15:32:00,Agent,Flexi,E-Wallet,True,1
BKG-009194,ITI-009194,P02202,2025-12-19 17:13:00,Agent,Flexi,E-Wallet,True,1
BKG-009195,ITI-009195,P02040,2025-12-09 20:19:00,Website,Regular,E-Wallet,True,2
BKG-009196,ITI-009196,P01959,2025-05-26 13:22:00,Mobile App,Regular,E-Wallet,True,3
BKG-009197,ITI-009197,P03872,2025-08-07 07:00:00,Website,Regular,Cash,True,2
BKG-009198,ITI-009198,P00573,2025-11-12 17:20:00,Website,Regular,E-Wallet,True,1
BKG-009199,ITI-009199,P01886,2025-12-03 10:45:00,Mobile App,Flexi,Card,True,3
BKG-009200,ITI-009200,P00967,2025-11-01 16:59:00,Website,Regular,Cash,True,2
BKG-009201,ITI-009201,P02057,2025-05-21 13:42:00,Mobile App,Promo,Bank Transfer,False,3
BKG-009202,ITI-009202,P01271,2025-06-30 14:01:00,Counter,Regular,Bank Transfer,True,2
BKG-009203,ITI-009203,P03426,2025-10-23 10:10:00,Website,Regular,Bank Transfer,True,2
BKG-009204,ITI-009204,P03714,2025-10-09 11:33:00,Counter,Regular,Bank Transfer,True,2
BKG-009205,ITI-009205,P00057,2025-02-14 12:01:00,Website,Flexi,Bank Transfer,True,3
BKG-009206,ITI-009206,P00986,2025-04-25 19:09:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009207,ITI-009207,P01388,2025-05-23 19:43:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009208,ITI-009208,P02897,2025-06-02 14:18:00,Mobile App,Regular,E-Wallet,True,1
BKG-009209,ITI-009209,P00242,2025-01-30 11:33:00,Website,Regular,Bank Transfer,True,2
BKG-009210,ITI-009210,P02672,2025-05-09 21:45:00,Website,Regular,Bank Transfer,True,3
BKG-009211,ITI-009211,P02371,2025-06-24 16:34:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009212,ITI-009212,P02391,2025-07-03 09:25:00,Website,Flexi,Cash,True,2
BKG-009213,ITI-009213,P02939,2025-06-27 14:51:00,Mobile App,Regular,Bank Transfer,True,3
BKG-009214,ITI-009214,P00024,2025-08-06 10:59:00,Mobile App,Regular,Card,True,2
BKG-009215,ITI-009215,P01087,2025-12-07 17:25:00,Mobile App,Flexi,Cash,True,2
BKG-009216,ITI-009216,P01921,2025-05-10 07:58:00,Agent,Regular,E-Wallet,True,2
BKG-009217,ITI-009217,P01850,2025-07-11 20:59:00,Website,Promo,E-Wallet,False,1
BKG-009218,ITI-009218,P03454,2025-06-11 20:10:00,Mobile App,Promo,E-Wallet,False,2
BKG-009219,ITI-009219,P00086,2025-07-21 08:10:00,Website,Regular,E-Wallet,True,2
BKG-009220,ITI-009220,P03030,2025-02-02 17:59:00,Mobile App,Regular,Bank Transfer,True,3
BKG-009221,ITI-009221,P03786,2025-01-18 08:58:00,Website,Flexi,E-Wallet,True,2
BKG-009222,ITI-009222,P01654,2025-06-23 20:37:00,Agent,Regular,E-Wallet,True,1
BKG-009223,ITI-009223,P02334,2025-04-03 17:23:00,Mobile App,Regular,E-Wallet,True,2
BKG-009224,ITI-009224,P03124,2025-12-13 08:34:00,Website,Regular,Bank Transfer,True,3
BKG-009225,ITI-009225,P03268,2025-10-01 19:54:00,Mobile App,Regular,E-Wallet,True,1
BKG-009226,ITI-009226,P02249,2025-06-01 21:33:00,Website,Flexi,Card,True,2
BKG-009227,ITI-009227,P03466,2025-10-18 20:34:00,Agent,Regular,E-Wallet,True,2
BKG-009228,ITI-009228,P03894,2025-07-17 15:49:00,Mobile App,Promo,Card,False,2
BKG-009229,ITI-009229,P02861,2025-12-05 07:50:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-009230,ITI-009230,P00202,2025-06-20 18:32:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009231,ITI-009231,P03418,2025-01-24 07:50:00,Mobile App,Regular,Cash,True,2
BKG-009232,ITI-009232,P02907,2025-10-27 21:10:00,Mobile App,Regular,Cash,True,2
BKG-009233,ITI-009233,P01801,2025-11-04 18:42:00,Website,Regular,Card,True,2
BKG-009234,ITI-009234,P00162,2025-11-17 07:14:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009235,ITI-009235,P02034,2025-05-16 11:57:00,Mobile App,Regular,Cash,True,3
BKG-009236,ITI-009236,P02472,2025-07-27 20:15:00,Counter,Regular,E-Wallet,True,2
BKG-009237,ITI-009237,P02201,2025-09-01 09:05:00,Mobile App,Promo,E-Wallet,False,1
BKG-009238,ITI-009238,P01657,2025-07-05 15:04:00,Mobile App,Regular,E-Wallet,True,2
BKG-009239,ITI-009239,P00389,2025-06-17 17:44:00,Website,Regular,Card,True,1
BKG-009240,ITI-009240,P02083,2025-11-10 15:46:00,Counter,Regular,E-Wallet,True,1
BKG-009241,ITI-009241,P00175,2025-07-24 07:47:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009242,ITI-009242,P01025,2025-07-12 15:13:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009243,ITI-009243,P01422,2025-01-02 12:45:00,Agent,Regular,E-Wallet,True,2
BKG-009244,ITI-009244,P02250,2025-08-05 09:35:00,Mobile App,Flexi,Cash,True,2
BKG-009245,ITI-009245,P03971,2025-06-14 07:42:00,Website,Promo,Bank Transfer,False,3
BKG-009246,ITI-009246,P02064,2025-08-12 19:52:00,Website,Flexi,E-Wallet,True,2
BKG-009247,ITI-009247,P03416,2025-03-29 20:35:00,Mobile App,Regular,E-Wallet,True,2
BKG-009248,ITI-009248,P02517,2025-02-13 17:02:00,Website,Flexi,Bank Transfer,True,2
BKG-009249,ITI-009249,P03767,2025-03-12 21:09:00,Counter,Flexi,Bank Transfer,True,2
BKG-009250,ITI-009250,P01555,2025-06-20 14:48:00,Mobile App,Flexi,Cash,True,2
BKG-009251,ITI-009251,P02683,2025-09-14 07:15:00,Website,Regular,E-Wallet,True,2
BKG-009252,ITI-009252,P03005,2025-05-14 09:23:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009253,ITI-009253,P03289,2025-07-31 17:24:00,Counter,Regular,Bank Transfer,True,2
BKG-009254,ITI-009254,P03658,2025-07-01 15:13:00,Mobile App,Regular,Card,True,2
BKG-009255,ITI-009255,P00951,2025-11-17 17:02:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009256,ITI-009256,P03589,2025-02-10 13:14:00,Website,Regular,E-Wallet,True,1
BKG-009257,ITI-009257,P02124,2025-08-16 15:08:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009258,ITI-009258,P00937,2025-05-29 07:39:00,Counter,Flexi,Cash,True,3
BKG-009259,ITI-009259,P01449,2025-12-12 08:51:00,Agent,Regular,E-Wallet,True,3
BKG-009260,ITI-009260,P02893,2025-06-11 18:42:00,Mobile App,Regular,Bank Transfer,True,3
BKG-009261,ITI-009261,P02888,2025-10-21 16:20:00,Agent,Regular,Bank Transfer,True,3
BKG-009262,ITI-009262,P02656,2025-06-25 16:34:00,Website,Regular,Card,True,2
BKG-009263,ITI-009263,P02032,2025-07-03 17:28:00,Mobile App,Regular,Card,True,2
BKG-009264,ITI-009264,P02185,2025-05-20 19:42:00,Agent,Regular,Bank Transfer,True,1
BKG-009265,ITI-009265,P01969,2025-12-20 07:43:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009266,ITI-009266,P01721,2025-12-01 17:08:00,Mobile App,Regular,E-Wallet,True,2
BKG-009267,ITI-009267,P00141,2025-12-06 19:46:00,Mobile App,Regular,E-Wallet,True,2
BKG-009268,ITI-009268,P02818,2025-03-18 15:39:00,Counter,Regular,Card,True,3
BKG-009269,ITI-009269,P01562,2025-08-08 07:16:00,Website,Flexi,Bank Transfer,True,3
BKG-009270,ITI-009270,P02788,2025-02-19 09:33:00,Counter,Flexi,Card,True,2
BKG-009271,ITI-009271,P02839,2025-06-20 21:47:00,Agent,Regular,Card,True,3
BKG-009272,ITI-009272,P00262,2025-09-19 11:19:00,Website,Regular,Cash,True,3
BKG-009273,ITI-009273,P01943,2025-07-02 19:16:00,Counter,Flexi,E-Wallet,True,2
BKG-009274,ITI-009274,P01572,2025-03-15 20:54:00,Mobile App,Regular,E-Wallet,True,2
BKG-009275,ITI-009275,P03771,2025-01-28 19:44:00,Website,Promo,Bank Transfer,False,2
BKG-009276,ITI-009276,P02863,2025-11-12 13:36:00,Mobile App,Regular,Bank Transfer,True,3
BKG-009277,ITI-009277,P03148,2025-09-23 10:53:00,Mobile App,Regular,E-Wallet,True,3
BKG-009278,ITI-009278,P03384,2025-06-11 19:51:00,Mobile App,Promo,E-Wallet,False,1
BKG-009279,ITI-009279,P00176,2025-02-16 09:22:00,Mobile App,Regular,Cash,True,3
BKG-009280,ITI-009280,P00141,2025-06-02 16:08:00,Counter,Flexi,E-Wallet,True,3
BKG-009281,ITI-009281,P03869,2025-07-18 13:16:00,Agent,Flexi,E-Wallet,True,2
BKG-009282,ITI-009282,P02395,2025-06-27 14:00:00,Website,Flexi,Bank Transfer,True,3
BKG-009283,ITI-009283,P00020,2025-12-10 08:18:00,Agent,Regular,E-Wallet,True,2
BKG-009284,ITI-009284,P00575,2025-11-11 09:21:00,Mobile App,Regular,Card,True,2
BKG-009285,ITI-009285,P02426,2025-12-02 17:02:00,Agent,Flexi,E-Wallet,True,3
BKG-009286,ITI-009286,P01037,2025-08-07 17:33:00,Website,Regular,Bank Transfer,True,2
BKG-009287,ITI-009287,P03173,2025-07-15 21:07:00,Mobile App,Flexi,E-Wallet,True,2
BKG-009288,ITI-009288,P00053,2025-05-30 15:59:00,Mobile App,Promo,E-Wallet,False,3
BKG-009289,ITI-009289,P02328,2025-08-31 11:01:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-009290,ITI-009290,P03038,2025-12-17 18:31:00,Website,Regular,E-Wallet,True,1
BKG-009291,ITI-009291,P01053,2025-05-10 19:41:00,Website,Regular,Card,True,3
BKG-009292,ITI-009292,P03092,2025-06-04 12:40:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009293,ITI-009293,P01260,2025-10-21 17:15:00,Website,Flexi,Bank Transfer,True,1
BKG-009294,ITI-009294,P01559,2025-11-15 08:45:00,Website,Regular,Card,True,1
BKG-009295,ITI-009295,P03761,2025-01-29 20:16:00,Website,Flexi,E-Wallet,True,3
BKG-009296,ITI-009296,P01565,2025-08-08 10:06:00,Agent,Regular,E-Wallet,True,2
BKG-009297,ITI-009297,P01475,2025-12-02 18:04:00,Counter,Regular,E-Wallet,True,1
BKG-009298,ITI-009298,P02943,2025-05-15 12:01:00,Website,Regular,Cash,True,2
BKG-009299,ITI-009299,P03755,2025-11-30 21:59:00,Mobile App,Regular,Card,True,2
BKG-009300,ITI-009300,P01941,2025-08-30 07:10:00,Website,Regular,Cash,True,2
BKG-009301,ITI-009301,P02244,2025-08-20 07:31:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009302,ITI-009302,P00713,2025-02-10 12:56:00,Website,Flexi,Bank Transfer,True,1
BKG-009303,ITI-009303,P00553,2025-02-22 18:24:00,Agent,Promo,E-Wallet,False,3
BKG-009304,ITI-009304,P03558,2025-06-25 20:40:00,Website,Flexi,Bank Transfer,True,2
BKG-009305,ITI-009305,P02701,2025-06-25 12:06:00,Mobile App,Promo,Bank Transfer,False,2
BKG-009306,ITI-009306,P02167,2025-11-08 13:13:00,Mobile App,Regular,Cash,True,2
BKG-009307,ITI-009307,P01665,2025-10-17 15:07:00,Mobile App,Regular,Bank Transfer,True,3
BKG-009308,ITI-009308,P03842,2025-11-22 10:46:00,Website,Promo,E-Wallet,False,1
BKG-009309,ITI-009309,P01002,2025-11-26 13:03:00,Website,Promo,Bank Transfer,False,2
BKG-009310,ITI-009310,P02432,2025-01-09 08:48:00,Mobile App,Regular,Cash,True,1
BKG-009311,ITI-009311,P02993,2025-11-05 17:52:00,Mobile App,Flexi,E-Wallet,True,3
BKG-009312,ITI-009312,P02822,2025-03-04 20:55:00,Website,Flexi,Card,True,3
BKG-009313,ITI-009313,P03611,2025-09-24 20:23:00,Website,Promo,Card,False,3
BKG-009314,ITI-009314,P00630,2025-11-27 19:00:00,Website,Regular,Cash,True,2
BKG-009315,ITI-009315,P02807,2025-07-10 15:07:00,Website,Flexi,Card,True,2
BKG-009316,ITI-009316,P03328,2025-09-22 12:06:00,Agent,Flexi,E-Wallet,True,2
BKG-009317,ITI-009317,P01455,2025-08-16 15:21:00,Mobile App,Flexi,E-Wallet,True,3
BKG-009318,ITI-009318,P02110,2025-07-01 17:27:00,Website,Flexi,Bank Transfer,True,3
BKG-009319,ITI-009319,P03029,2025-09-13 21:37:00,Website,Flexi,Bank Transfer,True,2
BKG-009320,ITI-009320,P03670,2025-11-17 20:45:00,Website,Regular,Card,True,2
BKG-009321,ITI-009321,P01908,2025-03-08 14:24:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-009322,ITI-009322,P00450,2025-06-18 07:01:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009323,ITI-009323,P03097,2025-04-28 18:31:00,Mobile App,Promo,E-Wallet,False,1
BKG-009324,ITI-009324,P01679,2025-05-13 20:42:00,Website,Promo,E-Wallet,False,2
BKG-009325,ITI-009325,P01438,2025-01-25 16:06:00,Agent,Regular,Card,True,3
BKG-009326,ITI-009326,P01743,2025-06-28 21:53:00,Mobile App,Regular,E-Wallet,True,3
BKG-009327,ITI-009327,P03262,2025-05-24 12:29:00,Website,Regular,Card,True,3
BKG-009328,ITI-009328,P00991,2025-03-11 16:52:00,Website,Promo,Bank Transfer,False,3
BKG-009329,ITI-009329,P03783,2025-01-29 18:36:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009330,ITI-009330,P00928,2025-10-31 08:00:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009331,ITI-009331,P00708,2025-10-26 13:02:00,Website,Regular,E-Wallet,True,3
BKG-009332,ITI-009332,P01551,2025-09-03 17:32:00,Website,Regular,E-Wallet,True,2
BKG-009333,ITI-009333,P03300,2025-02-28 16:59:00,Agent,Flexi,Bank Transfer,True,3
BKG-009334,ITI-009334,P00784,2025-05-03 09:40:00,Website,Promo,Cash,False,1
BKG-009335,ITI-009335,P03702,2025-03-22 18:21:00,Website,Promo,Bank Transfer,False,2
BKG-009336,ITI-009336,P02827,2025-05-19 15:50:00,Mobile App,Regular,Card,True,2
BKG-009337,ITI-009337,P01847,2025-06-13 17:58:00,Mobile App,Regular,Cash,True,2
BKG-009338,ITI-009338,P00312,2024-12-13 17:39:00,Website,Regular,Card,True,3
BKG-009339,ITI-009339,P03634,2025-05-15 13:41:00,Agent,Regular,E-Wallet,True,1
BKG-009340,ITI-009340,P03940,2025-07-12 09:37:00,Agent,Regular,Bank Transfer,True,3
BKG-009341,ITI-009341,P01516,2025-09-24 08:32:00,Mobile App,Regular,E-Wallet,True,1
BKG-009342,ITI-009342,P01055,2025-07-01 09:44:00,Mobile App,Regular,Card,True,1
BKG-009343,ITI-009343,P02879,2025-07-15 20:45:00,Website,Regular,Bank Transfer,True,3
BKG-009344,ITI-009344,P02808,2025-04-29 21:38:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-009345,ITI-009345,P02422,2025-12-02 17:00:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009346,ITI-009346,P01258,2025-09-12 20:17:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009347,ITI-009347,P01533,2024-12-29 21:55:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009348,ITI-009348,P00203,2025-07-05 08:08:00,Mobile App,Regular,Card,True,3
BKG-009349,ITI-009349,P00263,2025-07-02 11:21:00,Mobile App,Flexi,E-Wallet,True,2
BKG-009350,ITI-009350,P01926,2025-07-05 19:24:00,Website,Regular,Bank Transfer,True,2
BKG-009351,ITI-009351,P02310,2025-12-12 21:07:00,Mobile App,Promo,E-Wallet,False,2
BKG-009352,ITI-009352,P00403,2025-11-14 19:48:00,Mobile App,Flexi,Cash,True,3
BKG-009353,ITI-009353,P02321,2025-07-01 09:30:00,Counter,Promo,Bank Transfer,False,1
BKG-009354,ITI-009354,P02819,2025-02-19 10:27:00,Website,Regular,Bank Transfer,True,3
BKG-009355,ITI-009355,P03054,2025-02-11 14:53:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009356,ITI-009356,P02192,2025-01-06 17:23:00,Counter,Promo,Cash,False,2
BKG-009357,ITI-009357,P02456,2025-01-13 12:34:00,Website,Flexi,Cash,True,2
BKG-009358,ITI-009358,P00381,2025-08-28 12:16:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009359,ITI-009359,P00244,2025-11-24 21:02:00,Counter,Regular,Card,True,2
BKG-009360,ITI-009360,P00584,2025-06-25 09:49:00,Mobile App,Promo,Bank Transfer,False,1
BKG-009361,ITI-009361,P00486,2025-06-05 17:26:00,Mobile App,Regular,E-Wallet,True,1
BKG-009362,ITI-009362,P03769,2025-05-21 09:52:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009363,ITI-009363,P00314,2025-05-24 13:05:00,Mobile App,Regular,E-Wallet,True,1
BKG-009364,ITI-009364,P02710,2024-12-22 10:04:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009365,ITI-009365,P03119,2025-06-16 08:02:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009366,ITI-009366,P03351,2025-05-31 09:19:00,Mobile App,Regular,E-Wallet,True,2
BKG-009367,ITI-009367,P00976,2025-08-25 16:56:00,Agent,Regular,Card,True,1
BKG-009368,ITI-009368,P02191,2025-04-25 21:26:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-009369,ITI-009369,P00465,2025-05-31 17:51:00,Agent,Regular,Card,True,3
BKG-009370,ITI-009370,P02663,2025-12-16 14:25:00,Website,Regular,E-Wallet,True,2
BKG-009371,ITI-009371,P00416,2025-11-18 15:45:00,Counter,Regular,Card,True,1
BKG-009372,ITI-009372,P00692,2025-03-16 07:22:00,Agent,Regular,E-Wallet,True,3
BKG-009373,ITI-009373,P00231,2025-04-25 19:12:00,Mobile App,Promo,Card,False,1
BKG-009374,ITI-009374,P00056,2025-11-26 10:47:00,Mobile App,Flexi,E-Wallet,True,2
BKG-009375,ITI-009375,P00053,2025-05-27 18:43:00,Agent,Regular,E-Wallet,True,2
BKG-009376,ITI-009376,P00547,2025-04-12 09:21:00,Mobile App,Regular,E-Wallet,True,2
BKG-009377,ITI-009377,P02585,2025-08-11 21:42:00,Website,Regular,Bank Transfer,True,2
BKG-009378,ITI-009378,P00506,2025-10-27 08:15:00,Website,Flexi,Bank Transfer,True,2
BKG-009379,ITI-009379,P00733,2025-01-18 11:09:00,Mobile App,Regular,E-Wallet,True,2
BKG-009380,ITI-009380,P02458,2025-05-12 19:40:00,Agent,Flexi,E-Wallet,True,3
BKG-009381,ITI-009381,P03176,2025-04-03 16:05:00,Mobile App,Promo,Bank Transfer,False,1
BKG-009382,ITI-009382,P01308,2025-06-09 14:47:00,Website,Promo,Bank Transfer,False,3
BKG-009383,ITI-009383,P00270,2025-06-21 15:44:00,Website,Regular,Card,True,1
BKG-009384,ITI-009384,P03197,2025-06-14 13:47:00,Website,Promo,E-Wallet,False,3
BKG-009385,ITI-009385,P01006,2025-06-07 20:08:00,Mobile App,Regular,Card,True,2
BKG-009386,ITI-009386,P01940,2025-11-05 15:28:00,Website,Regular,Bank Transfer,True,2
BKG-009387,ITI-009387,P03158,2025-10-17 15:53:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009388,ITI-009388,P00296,2024-12-24 11:29:00,Mobile App,Regular,Card,True,2
BKG-009389,ITI-009389,P02912,2025-06-25 15:11:00,Agent,Regular,Bank Transfer,True,1
BKG-009390,ITI-009390,P02183,2025-06-03 14:42:00,Website,Regular,E-Wallet,True,3
BKG-009391,ITI-009391,P00605,2025-05-16 07:03:00,Agent,Flexi,E-Wallet,True,1
BKG-009392,ITI-009392,P02070,2025-06-23 19:50:00,Counter,Regular,Card,True,2
BKG-009393,ITI-009393,P00215,2025-06-14 14:24:00,Website,Regular,Bank Transfer,True,2
BKG-009394,ITI-009394,P03781,2025-11-26 17:52:00,Mobile App,Flexi,E-Wallet,True,2
BKG-009395,ITI-009395,P01060,2025-05-22 17:00:00,Mobile App,Regular,Bank Transfer,True,1
BKG-009396,ITI-009396,P03175,2025-04-22 14:22:00,Mobile App,Promo,E-Wallet,False,2
BKG-009397,ITI-009397,P01890,2025-04-05 12:27:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-009398,ITI-009398,P01659,2025-07-05 16:25:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-009399,ITI-009399,P00971,2025-06-16 16:25:00,Counter,Regular,Card,True,3
BKG-009400,ITI-009400,P03238,2025-11-18 12:19:00,Mobile App,Flexi,E-Wallet,True,2
BKG-009401,ITI-009401,P00132,2025-05-28 07:13:00,Agent,Regular,Bank Transfer,True,3
BKG-009402,ITI-009402,P00300,2025-07-15 18:06:00,Website,Promo,Bank Transfer,False,2
BKG-009403,ITI-009403,P00472,2025-04-15 15:12:00,Mobile App,Regular,Card,True,1
BKG-009404,ITI-009404,P01721,2024-12-29 18:37:00,Mobile App,Promo,Bank Transfer,False,2
BKG-009405,ITI-009405,P01589,2025-07-20 17:52:00,Agent,Regular,Bank Transfer,True,1
BKG-009406,ITI-009406,P01145,2025-11-13 19:30:00,Agent,Regular,E-Wallet,True,3
BKG-009407,ITI-009407,P02379,2025-06-13 12:07:00,Website,Regular,E-Wallet,True,1
BKG-009408,ITI-009408,P03423,2025-03-18 15:24:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-009409,ITI-009409,P01028,2025-02-07 21:32:00,Mobile App,Promo,Bank Transfer,False,2
BKG-009410,ITI-009410,P00537,2025-02-07 09:00:00,Website,Regular,Card,True,1
BKG-009411,ITI-009411,P00240,2025-11-29 14:16:00,Website,Regular,E-Wallet,True,1
BKG-009412,ITI-009412,P02700,2025-09-19 14:51:00,Agent,Regular,E-Wallet,True,2
BKG-009413,ITI-009413,P03794,2025-06-28 18:21:00,Mobile App,Regular,E-Wallet,True,1
BKG-009414,ITI-009414,P02883,2025-08-14 12:37:00,Mobile App,Promo,Card,False,2
BKG-009415,ITI-009415,P01903,2025-06-22 11:56:00,Mobile App,Regular,E-Wallet,True,2
BKG-009416,ITI-009416,P01475,2025-12-10 07:08:00,Website,Regular,Cash,True,2
BKG-009417,ITI-009417,P02960,2025-10-05 14:56:00,Mobile App,Regular,E-Wallet,True,2
BKG-009418,ITI-009418,P02961,2025-07-29 14:32:00,Agent,Promo,E-Wallet,False,2
BKG-009419,ITI-009419,P00528,2024-12-10 14:31:00,Counter,Regular,Bank Transfer,True,1
BKG-009420,ITI-009420,P01969,2024-12-31 09:57:00,Counter,Promo,Cash,False,2
BKG-009421,ITI-009421,P02128,2025-06-20 18:59:00,Website,Regular,Cash,True,3
BKG-009422,ITI-009422,P03064,2025-03-18 10:13:00,Agent,Flexi,E-Wallet,True,3
BKG-009423,ITI-009423,P02013,2025-09-06 20:45:00,Mobile App,Regular,E-Wallet,True,1
BKG-009424,ITI-009424,P01624,2025-07-31 20:38:00,Mobile App,Regular,Card,True,1
BKG-009425,ITI-009425,P01947,2025-04-24 08:55:00,Mobile App,Regular,E-Wallet,True,2
BKG-009426,ITI-009426,P03993,2025-05-17 18:34:00,Agent,Regular,Card,True,2
BKG-009427,ITI-009427,P03212,2025-12-20 13:37:00,Counter,Regular,Bank Transfer,True,1
BKG-009428,ITI-009428,P02218,2025-11-09 07:50:00,Counter,Regular,E-Wallet,True,1
BKG-009429,ITI-009429,P03683,2025-01-03 08:56:00,Counter,Flexi,E-Wallet,True,1
BKG-009430,ITI-009430,P01660,2025-12-20 15:24:00,Agent,Promo,E-Wallet,False,1
BKG-009431,ITI-009431,P01690,2025-12-02 15:40:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009432,ITI-009432,P01130,2025-02-14 17:21:00,Counter,Flexi,Card,True,1
BKG-009433,ITI-009433,P02519,2025-06-13 11:08:00,Mobile App,Regular,E-Wallet,True,1
BKG-009434,ITI-009434,P03866,2025-01-09 18:26:00,Agent,Regular,E-Wallet,True,2
BKG-009435,ITI-009435,P03164,2025-02-22 14:05:00,Website,Regular,Bank Transfer,True,3
BKG-009436,ITI-009436,P00917,2025-06-28 12:02:00,Agent,Regular,Card,True,2
BKG-009437,ITI-009437,P00502,2024-12-25 12:30:00,Agent,Flexi,Card,True,1
BKG-009438,ITI-009438,P03109,2025-07-13 09:55:00,Agent,Regular,Card,True,2
BKG-009439,ITI-009439,P00949,2025-12-15 13:45:00,Website,Regular,E-Wallet,True,2
BKG-009440,ITI-009440,P02196,2025-12-14 20:56:00,Mobile App,Promo,E-Wallet,False,3
BKG-009441,ITI-009441,P03755,2025-11-12 20:33:00,Mobile App,Regular,Card,True,1
BKG-009442,ITI-009442,P01266,2025-11-13 15:17:00,Mobile App,Regular,Bank Transfer,True,2
BKG-009443,ITI-009443,P01644,2025-08-23 21:52:00,Agent,Regular,Bank Transfer,True,2
BKG-009444,ITI-009444,P03370,2025-05-21 14:22:00,Mobile App,Promo,Bank Transfer,False,3
BKG-009445,ITI-009445,P00473,2025-05-26 11:40:00,Agent,Flexi,E-Wallet,True,3
